"","id","DateTime","lat","lon","alt","HDOP","temp","qi","pTime","sTime","pDist","sDist","pSpeed","sSpeed"
"1",45505,2020-08-27 06:00:09,-45.76711,170.58388,388.19,104.7,19,4,NA,5.99861111111111,NA,1.21829416717788,NA,0.203096040835395
"2",45505,2020-08-27 12:00:04,-45.77612,170.57496,218.5,1.2,24,7,5.99861111111111,2.99972222222222,1.21829416717788,0.0212464255256588,0.203096040835395,0.0070827976564841
"3",45505,2020-08-27 15:00:03,-45.77593,170.57493,243.84,2.8,30.5,6,2.99972222222222,3.00055555555556,0.0212464255256588,0.0148190655410874,0.0070827976564841,0.00493877392593174
"4",45505,2020-08-27 18:00:05,-45.77592,170.57512,224.69,1.1,32.5,8,3.00055555555556,6.00083333333333,0.0148190655410874,1.89351685406637,0.00493877392593174,0.315542317022587
"5",45505,2020-08-28 00:00:08,-45.78279,170.5974,423.03,2.1,35,5,6.00083333333333,2.99972222222222,1.89351685406637,0.0244202735112632,0.315542317022587,0.00814084495236111
"6",45505,2020-08-28 03:00:07,-45.78299,170.59727,430.88,2.4,28,5,2.99972222222222,2.99972222222222,0.0244202735112632,1.21359001704071,0.00814084495236111,0.404567465630757
"7",45505,2020-08-28 06:00:06,-45.7804,170.58211,339.56,3.2,24.5,5,2.99972222222222,2.99833333333333,1.21359001704071,0.730587334545239,0.404567465630757,0.243664480671008
"8",45505,2020-08-28 09:00:00,-45.77597,170.57517,242.55,2.7,34,7,2.99833333333333,2.99972222222222,0.730587334545239,0.00191179622392235,0.243664480671008,0.000637324419494439
"9",45505,2020-08-28 11:59:59,-45.77598,170.57519,237.91,1.1,33.5,7,2.99972222222222,3.00027777777778,0.00191179622392235,1.01834590453283,0.000637324419494439,0.33941720732508
"10",45505,2020-08-28 15:00:00,-45.78512,170.57428,229.21,2.2,27,6,3.00027777777778,3.00111111111111,1.01834590453283,1.43628599581989,0.33941720732508,0.478584744997372
"11",45505,2020-08-28 18:00:04,-45.78417,170.55586,185.62,3.3,24.5,5,3.00111111111111,8.99972222222222,1.43628599581989,1.48843406812551,0.478584744997372,0.165386667651837
"12",45505,2020-08-29 03:00:03,-45.78107,170.57448,185.8,27.3,29,3,8.99972222222222,2.99833333333333,1.48843406812551,1.24742783870233,0.165386667651837,0.416040413130293
"13",45505,2020-08-29 05:59:57,-45.78995,170.58429,403.96,1.5,26,6,2.99833333333333,3.00138888888889,1.24742783870233,0.901565187669915,0.416040413130293,0.300382663175539
"14",45505,2020-08-29 09:00:02,-45.78532,170.57477,275,2.9,32,5,3.00138888888889,3,0.901565187669915,0.0522669789453344,0.300382663175539,0.0174223263151115
"15",45505,2020-08-29 12:00:02,-45.78504,170.57423,241.19,2.4,30,6,3,2.99805555555556,0.0522669789453344,0.15084156917883,0.0174223263151115,0.0503131334238663
"16",45505,2020-08-29 14:59:55,-45.78389,170.5732,241.05,2.1,31,6,2.99805555555556,3.00166666666667,0.15084156917883,0.0141302211282007,0.0503131334238663,0.00470745845470316
"17",45505,2020-08-29 18:00:01,-45.78401,170.57314,249.28,1.9,33,5,3.00166666666667,3,0.0141302211282007,1.49528534713132,0.00470745845470316,0.498428449043772
"18",45505,2020-08-29 21:00:01,-45.7824,170.59223,249.46,2.4,26,3,3,5.99944444444444,1.49528534713132,1.13488398641665,0.498428449043772,0.189164846332991
"19",45505,2020-08-30 02:59:59,-45.77317,170.59847,248.86,2.4,30.5,6,5.99944444444444,2.99916666666667,1.13488398641665,0.340171139961007,0.189164846332991,0.113421886066465
