"","id","DateTime","lat","lon","alt","HDOP","temp","qi","pTime","sTime","pDist","sDist","pSpeed","sSpeed"
"1",45505,2020-09-15 06:00:12,-45.77046,170.60323,363.67,1.3,20,7,NA,5.99916666666667,NA,0.673631727191862,NA,0.112287550025036
"2",45505,2020-09-15 12:00:09,-45.76702,170.61036,334.71,2,28.5,5,5.99916666666667,2.99861111111111,0.673631727191862,0.00813979892381289,0.112287550025036,0.00271452303156335
"3",45505,2020-09-15 15:00:04,-45.76708,170.6103,336.48,1.8,20,6,2.99861111111111,3.00055555555556,0.00813979892381289,0.100409584233883,0.00271452303156335,0.0334636644363987
"4",45505,2020-09-15 18:00:06,-45.76673,170.61149,301.95,1.1,19.5,8,3.00055555555556,3.00083333333333,0.100409584233883,0.836663282588681,0.0334636644363987,0.278810313553573
"5",45505,2020-09-15 21:00:09,-45.77026,170.62099,301.62,1.8,24.5,5,3.00083333333333,2.99916666666667,0.836663282588681,0.411464980866303,0.278810313553573,0.137193102817328
"6",45505,2020-09-16 00:00:06,-45.77383,170.62239,70.58,1.6,34,6,2.99916666666667,2.00083333333333,0.411464980866303,0.0142232399366568,0.137193102817328,0.00710865802748363
"7",45505,2020-09-16 02:00:09,-45.77374,170.62252,70.65,1.5,34.5,5,2.00083333333333,0.999722222222222,0.0142232399366568,0.139478656552461,0.00710865802748363,0.139517411388958
"8",45505,2020-09-16 03:00:08,-45.77252,170.62294,111.32,1.8,28.5,5,0.999722222222222,1,0.139478656552461,0.0202533560668885,0.139517411388958,0.0202533560668885
"9",45505,2020-09-16 04:00:08,-45.77251,170.62268,98.1,1.9,28.5,6,1,0.998333333333333,0.0202533560668885,1.07517071055767,0.0202533560668885,1.0769656533132
"10",45505,2020-09-16 05:00:02,-45.76687,170.61145,243.9,1.5,26,7,0.998333333333333,1.00166666666667,1.07517071055767,0.123755166333279,1.0769656533132,0.123549250915087
"11",45505,2020-09-16 06:00:08,-45.76669,170.60988,243.9,5.8,26.5,4,1.00166666666667,1,0.123755166333279,0.0633727556860872,0.123549250915087,0.0633727556860872
"12",45505,2020-09-16 07:00:08,-45.76726,170.6099,346.35,4.4,23,6,1,1,0.0633727556860872,0.035723307035206,0.0633727556860872,0.035723307035206
"13",45505,2020-09-16 08:00:08,-45.76713,170.61032,325.35,1.7,29.5,5,1,0.999722222222222,0.035723307035206,0.0835273910503602,0.035723307035206,0.0835505995502353
"14",45505,2020-09-16 09:00:07,-45.76758,170.60946,325.35,10.4,34,4,0.999722222222222,3.99861111111111,0.0835273910503602,0.105893807260502,0.0835505995502353,0.0264826471787293
"15",45505,2020-09-16 13:00:02,-45.767,170.61054,256.76,3.1,24,5,3.99861111111111,2.00111111111111,0.105893807260502,0.0579236599615248,0.0264826471787293,0.0289457490090907
"16",45505,2020-09-16 15:00:06,-45.76748,170.61025,256.76,2.3,28.5,3,2.00111111111111,0.998611111111111,0.0579236599615248,0.0403418173804195,0.0289457490090907,0.040397925610434
"17",45505,2020-09-16 16:00:01,-45.7672,170.61058,304.66,4.3,28.5,5,0.998611111111111,1.00138888888889,0.0403418173804195,0.0157899102359488,0.040397925610434,0.0157680102217519
"18",45505,2020-09-16 17:00:06,-45.76725,170.61039,304.66,2.1,28.5,4,1.00138888888889,0.998888888888889,0.0157899102359488,0.0222073087135091,0.0157680102217519,0.0222320109478957
"19",45505,2020-09-16 18:00:02,-45.76708,170.61024,341.17,1.1,25.5,7,0.998888888888889,3.00083333333333,0.0222073087135091,0.0217061167184625,0.0222320109478957,0.00723336297199527
"20",45505,2020-09-16 21:00:05,-45.76724,170.6104,344.93,1.6,26.5,5,3.00083333333333,2,0.0217061167184625,0.315708863835178,0.00723336297199527,0.157854431917589
"21",45505,2020-09-16 23:00:05,-45.76672,170.61439,344.94,8.2,32.5,4,2,2,0.315708863835178,0.0769431094329925,0.157854431917589,0.0384715547164962
"22",45505,2020-09-17 01:00:05,-45.76614,170.61493,344.94,3.6,34,3,2,0.998055555555556,0.0769431094329925,0.46055831091071,0.0384715547164962,0.461455585660606
"23",45505,2020-09-17 01:59:58,-45.76787,170.62031,185.69,1.4,27,7,0.998055555555556,1.00166666666667,0.46055831091071,0.28529001319841,0.461455585660606,0.284815320996748
"24",45505,2020-09-17 03:00:04,-45.76675,170.61701,190.76,1.5,25.5,6,1.00166666666667,2,0.28529001319841,0.698767864496653,0.284815320996748,0.349383932248326
