"","id","DateTime","lat","lon","alt","HDOP","temp","qi","pTime","sTime","pDist","sDist","pSpeed","sSpeed"
"1",45505,2020-08-27 03:00:11,-45.77339,170.60054,248.75,2.1,17,5,NA,3,NA,0.275308088397504,NA,0.091769362799168
"2",45505,2020-08-27 06:00:11,-45.77504,170.60318,325.01,4.1,17.5,5,3,2.99944444444444,0.275308088397504,0.29074074904689,0.091769362799168,0.0969315332995745
"3",45505,2020-08-27 09:00:09,-45.77376,170.59992,265.07,1.2,24.5,7,2.99944444444444,2.99861111111111,0.29074074904689,0.0303335780558665,0.0969315332995745,0.0101158759611968
"4",45505,2020-08-27 12:00:04,-45.77376,170.59953,254.6,10,19.5,5,2.99861111111111,3,0.0303335780558665,0.803748292457126,0.0101158759611968,0.267916097485709
"5",45505,2020-08-27 15:00:04,-45.78094,170.60076,390.5,3.8,18.5,5,3,3.00138888888889,0.803748292457126,0.0532218620456732,0.267916097485709,0.0177324112322465
"6",45505,2020-08-27 18:00:09,-45.7805,170.60103,390.5,2.5,24.5,4,3.00138888888889,2.99805555555556,0.0532218620456732,0.778619756751335,0.0177324112322465,0.25970824833733
"7",45505,2020-08-27 21:00:02,-45.7735,170.60064,293.79,1.4,16.5,7,2.99805555555556,3.00138888888889,0.778619756751335,0.0308795992410505,0.25970824833733,0.0102884365819326
"8",45505,2020-08-28 00:00:07,-45.77374,170.60084,293.79,14.1,21.5,4,3.00138888888889,5.99972222222222,0.0308795992410505,0.276615626969755,0.0102884365819326,0.0461047389736153
"9",45505,2020-08-28 06:00:06,-45.77301,170.59744,240.66,3.5,21.5,5,5.99972222222222,5.99944444444444,0.276615626969755,0.197718212300504,0.0461047389736153,0.0329560868729425
"10",45505,2020-08-28 12:00:04,-45.77179,170.59929,272.25,1.3,22,7,5.99944444444444,2.99888888888889,0.197718212300504,0.0479739369751786,0.0329560868729425,0.0159972372277365
"11",45505,2020-08-28 15:00:00,-45.77189,170.59989,274.08,2.7,16.5,6,2.99888888888889,3.00138888888889,0.0479739369751786,0.148348257520623,0.0159972372277365,0.0494265365177457
"12",45505,2020-08-28 18:00:05,-45.77322,170.59973,274.08,3.4,25.5,3,3.00138888888889,11.9986111111111,0.148348257520623,0.325381039788807,0.0494265365177457,0.0271182253325548
"13",45505,2020-08-29 06:00:00,-45.77478,170.60327,305.49,1,23.5,8,11.9986111111111,2.99916666666667,0.325381039788807,0.235482388598305,0.0271182253325548,0.0785159395159672
"14",45505,2020-08-29 08:59:57,-45.77366,170.6007,274.36,1.3,28.5,6,2.99916666666667,3.00138888888889,0.235482388598305,0.0131353483697888,0.0785159395159672,0.00437642333468207
"15",45505,2020-08-29 12:00:02,-45.77356,170.60061,277.52,3.1,28,5,3.00138888888889,2.99861111111111,0.0131353483697888,0.0560125819654092,0.00437642333468207,0.0186795085757733
"16",45505,2020-08-29 14:59:57,-45.77306,170.60052,270.86,3.6,24,5,2.99861111111111,3.00111111111111,0.0560125819654092,0.0267673105486208,0.0186795085757733,0.00891913346677481
"17",45505,2020-08-29 18:00:01,-45.77284,170.60066,284.34,5.8,26,5,3.00111111111111,3,0.0267673105486208,0.0999065440780057,0.00891913346677481,0.0333021813593352
"18",45505,2020-08-29 21:00:01,-45.77373,170.60084,283.83,1.8,22.5,5,3,2.99972222222222,0.0999065440780057,0.136819041997183,0.0333021813593352,0.0456105705333697
"19",45505,2020-08-30 00:00:00,-45.7725,170.60077,283.84,6.7,26,4,2.99972222222222,3,0.136819041997183,0.232630729629144,0.0456105705333697,0.0775435765430479
"20",45505,2020-08-30 03:00:00,-45.7728,170.59781,250.82,2.7,34,5,3,2.99916666666667,0.232630729629144,0.268014064786654,0.0775435765430479,0.0893628446079424
"21",45505,2020-08-30 05:59:57,-45.77294,170.60125,293.53,1.6,26.5,6,2.99916666666667,6.00055555555556,0.268014064786654,0.148486849446816,0.0893628446079424,0.0247455169895629
