"","id","DateTime","lat","lon","alt","HDOP","temp","qi","pTime","sTime","pDist","sDist","pSpeed","sSpeed"
"1",45505,2020-09-21 03:00:12,-45.77268,170.59976,302.26,1.4,24,7,NA,1,NA,0.183399241395873,NA,0.183399241395873
"2",45505,2020-09-21 04:00:12,-45.77104,170.60002,302.26,10.1,25,3,1,0.998055555555556,0.183399241395873,0.368129869024217,0.183399241395873,0.368847071663562
"3",45505,2020-09-21 05:00:05,-45.7737,170.5972,213.63,1.1,24,8,0.998055555555556,1.99972222222222,0.368129869024217,0.221732863349671,0.368847071663562,0.11088183192927
"4",45505,2020-09-21 07:00:04,-45.77268,170.59965,280.95,1.1,19.5,7,1.99972222222222,1.00138888888889,0.221732863349671,0.124511419031395,0.11088183192927,0.124338726355901
"5",45505,2020-09-21 08:00:09,-45.77255,170.59806,279.98,6.6,23.5,5,1.00138888888889,0.999722222222222,0.124511419031395,0.0265502437735797,0.124338726355901,0.0265576208904937
"6",45505,2020-09-21 09:00:08,-45.77265,170.59775,255.94,2.4,21,6,0.999722222222222,1.00027777777778,0.0265502437735797,0.0131354140378753,0.0265576208904937,0.0131317663250073
"7",45505,2020-09-21 10:00:09,-45.77255,170.59784,246.21,2.4,21.5,6,1.00027777777778,0.998611111111111,0.0131354140378753,0.0177576125735391,0.0131317663250073,0.0177823102266316
"8",45505,2020-09-21 11:00:04,-45.77269,170.59773,270.61,1.6,22.5,6,0.998611111111111,1.00027777777778,0.0177576125735391,0.00451339969572388,0.0177823102266316,0.00451214632174561
"9",45505,2020-09-21 12:00:05,-45.77265,170.59774,258.91,1.3,25,7,1.00027777777778,0.999722222222222,0.00451339969572388,0.00516918294513002,0.00451214632174561,0.00517061922824898
"10",45505,2020-09-21 13:00:04,-45.77263,170.5978,243.01,3.3,24.5,6,0.999722222222222,1.00027777777778,0.00516918294513002,0.00382374257379244,0.00517061922824898,0.00382268071803743
"11",45505,2020-09-21 14:00:05,-45.77265,170.59784,250.78,1.8,25.5,6,1.00027777777778,0.999444444444444,0.00382374257379244,0.00892570401082299,0.00382268071803743,0.00893066549165169
"12",45505,2020-09-21 15:00:03,-45.77257,170.59783,240.11,1.4,27,7,0.999444444444444,1,0.00892570401082299,0.0102717650096481,0.00893066549165169,0.0102717650096481
"13",45505,2020-09-21 16:00:03,-45.77248,170.59786,241.89,3.1,29,7,1,1.00111111111111,0.0102717650096481,0.0131354185894677,0.0102717650096481,0.0131208398784916
